762
90333090;41.52502;-6.929883;-0.1209493;0.7247484
90334491;41.5259;-6.929912;-0.1209498;0.7247636
90334492;41.5262;-6.929898;-0.1209495;0.724769
90334495;41.52642;-6.930949;-0.1209679;0.7247727
90334496;41.52712;-6.932157;-0.120989;0.724785
90334497;41.52966;-6.932609;-0.1209969;0.7248294
90334499;41.53216;-6.93642;-0.1210634;0.7248729
90334500;41.53225;-6.936754;-0.1210692;0.7248746
90334502;41.53271;-6.941535;-0.1211526;0.7248825
90334504;41.53285;-6.942868;-0.1211759;0.7248849
90334505;41.53281;-6.943207;-0.1211818;0.7248843
90334506;41.53257;-6.944398;-0.1212026;0.7248802
90334508;41.53324;-6.945592;-0.1212234;0.7248918
90334509;41.53351;-6.947011;-0.1212482;0.7248966
90334510;41.53286;-6.948841;-0.1212802;0.7248852
90334511;41.5321;-6.951272;-0.1213226;0.7248718
90334513;41.53191;-6.954241;-0.1213744;0.7248685
90334515;41.532;-6.954579;-0.1213803;0.7248701
90334516;41.53319;-6.956065;-0.1214062;0.7248909
90334518;41.53523;-6.957767;-0.1214359;0.7249265
90338641;41.53192;-6.963189;-0.1215306;0.7248688
90338642;41.53288;-6.963003;-0.1215273;0.7248854
90338643;41.53374;-6.963109;-0.1215292;0.7249005
90338823;41.53479;-6.963414;-0.1215345;0.7249188
90338824;41.53494;-6.964069;-0.1215459;0.7249215
90339385;41.53368;-6.96748;-0.1216055;0.7248994
90339386;41.53415;-6.969314;-0.1216375;0.7249076
90339387;41.53415;-6.969873;-0.1216472;0.7249077
90339388;41.53209;-6.975224;-0.1217406;0.7248717
90339412;41.5418;-6.972776;-0.1216979;0.7250412
90339547;41.53615;-6.968699;-0.1216267;0.7249426
90339548;41.53813;-6.968239;-0.1216187;0.7249771
90339549;41.53812;-6.967707;-0.1216094;0.724977
90339550;41.53812;-6.967322;-0.1216027;0.7249769
90339551;41.53976;-6.965964;-0.121579;0.7250057
90339552;41.54012;-6.965621;-0.121573;0.7250118
90339553;41.54051;-6.965512;-0.1215711;0.7250186
90340049;41.53823;-6.962256;-0.1215143;0.724979
90340050;41.53997;-6.964709;-0.1215571;0.7250093
90340053;41.54012;-6.971002;-0.1216669;0.7250119
90340055;41.54135;-6.972703;-0.1216966;0.7250333
90340056;41.54273;-6.972872;-0.1216996;0.7250575
90340057;41.54512;-6.972532;-0.1216936;0.7250991
90340058;41.54601;-6.974216;-0.121723;0.7251146
90340059;41.54679;-6.975217;-0.1217405;0.7251282
90340060;41.54759;-6.975862;-0.1217518;0.7251423
90344288;41.53918;-6.960872;-0.1214901;0.7249956
90344289;41.53979;-6.960739;-0.1214878;0.7250061
90344290;41.54001;-6.960587;-0.1214852;0.7250099
90344292;41.54054;-6.959877;-0.1214728;0.7250192
90344293;41.54113;-6.959708;-0.1214698;0.7250294
90344295;41.54346;-6.959254;-0.1214619;0.7250702
90348390;41.5356;-6.963964;-0.1215441;0.724933
90348391;41.53636;-6.963969;-0.1215442;0.7249463
90348393;41.53765;-6.962957;-0.1215265;0.7249689
90348394;41.53868;-6.96143;-0.1214999;0.7249867
90349439;41.53391;-6.961312;-0.1214978;0.7249034
90349440;41.53442;-6.959738;-0.1214703;0.7249123
90349441;41.53616;-6.958529;-0.1214492;0.7249427
90349442;41.53764;-6.960004;-0.121475;0.7249686
90349443;41.53775;-6.960222;-0.1214788;0.7249705
90349445;41.53904;-6.960242;-0.1214791;0.7249929
90349446;41.53917;-6.960741;-0.1214878;0.7249952
1225715793;41.53418;-6.95998;-0.1214746;0.7249082
1225715806;41.53509;-6.957893;-0.1214381;0.724924
1225715815;41.53527;-6.95982;-0.1214718;0.7249272
1225715817;41.5348;-6.960804;-0.121489;0.724919
1225715846;41.53462;-6.960251;-0.1214793;0.7249159
1225715869;41.53412;-6.960405;-0.121482;0.7249072
1225715875;41.5352;-6.959747;-0.1214705;0.7249259
1225715886;41.53521;-6.960141;-0.1214774;0.7249261
1225715912;41.53414;-6.959921;-0.1214735;0.7249075
1225715917;41.53405;-6.960721;-0.1214875;0.7249059
1225715935;41.5354;-6.957907;-0.1214384;0.7249296
1225715961;41.53544;-6.95986;-0.1214725;0.7249302
1225715966;41.53482;-6.9613;-0.1214976;0.7249193
1225715977;41.53418;-6.959651;-0.1214688;0.7249082
1225715983;41.53418;-6.960203;-0.1214785;0.7249082
1225715987;41.53439;-6.959421;-0.1214648;0.7249119
1225716025;41.53414;-6.959721;-0.12147;0.7249075
1225716062;41.53442;-6.959883;-0.1214729;0.7249123
1225716070;41.53461;-6.959737;-0.1214703;0.7249157
1225716093;41.53446;-6.959947;-0.121474;0.7249131
1225716096;41.53477;-6.961337;-0.1214982;0.7249185
1225716113;41.53425;-6.959614;-0.1214682;0.7249094
1225716116;41.53422;-6.960116;-0.1214769;0.7249089
1225716142;41.53469;-6.959799;-0.1214714;0.7249171
1225716168;41.53391;-6.961014;-0.1214926;0.7249034
1225716200;41.5336;-6.962626;-0.1215207;0.724898
1225716224;41.53483;-6.961195;-0.1214958;0.7249196
1225716239;41.53463;-6.959463;-0.1214655;0.7249161
1225716264;41.53502;-6.960239;-0.1214791;0.7249228
1225716269;41.53362;-6.962294;-0.1215149;0.7248983
1225716273;41.53451;-6.960062;-0.121476;0.7249139
1225716277;41.53469;-6.961323;-0.121498;0.7249171
1225716313;41.53432;-6.95962;-0.1214683;0.7249106
1225716319;41.53371;-6.962137;-0.1215122;0.7249001
1225716337;41.53517;-6.957721;-0.1214351;0.7249255
1225716349;41.53466;-6.960146;-0.1214775;0.7249165
1225716392;41.53412;-6.960173;-0.1214779;0.7249072
1225716407;41.53443;-6.960036;-0.1214755;0.7249125
1225716409;41.53459;-6.961251;-0.1214968;0.7249154
1225716459;41.53475;-6.959441;-0.1214652;0.7249181
1225716464;41.53457;-6.960184;-0.1214781;0.724915
1225716468;41.53463;-6.96129;-0.1214974;0.724916
1225716474;41.53437;-6.959664;-0.1214691;0.7249116
1225716534;41.53414;-6.960092;-0.1214765;0.7249075
1225716537;41.53511;-6.957549;-0.1214321;0.7249244
1225716554;41.5345;-6.960087;-0.1214764;0.7249138
1225716558;41.53458;-6.961185;-0.1214956;0.7249151
1225716564;41.53436;-6.959988;-0.1214747;0.7249113
1225716594;41.53442;-6.959816;-0.1214717;0.7249125
1225716601;41.5348;-6.958688;-0.121452;0.724919
1225716663;41.53424;-6.960014;-0.1214752;0.7249092
1225716700;41.53444;-6.959455;-0.1214654;0.7249127
1225716714;41.53522;-6.959919;-0.1214735;0.7249264
1225716740;41.53533;-6.959766;-0.1214708;0.7249283
1225716743;41.53602;-6.959632;-0.1214685;0.7249403
1225716747;41.53415;-6.960002;-0.121475;0.7249076
1225716772;41.53454;-6.960298;-0.1214801;0.7249145
1225716777;41.5343;-6.960016;-0.1214752;0.7249103
1346217076;41.5322;-6.968847;-0.1216293;0.7248737
1346217078;41.5328;-6.967182;-0.1216003;0.7248841
1346217082;41.53276;-6.963993;-0.1215446;0.7248834
1346217087;41.53179;-6.968489;-0.1216231;0.7248665
1346217094;41.53217;-6.96751;-0.121606;0.724873
1375774778;41.53743;-6.964861;-0.1215598;0.724965
1375774782;41.53793;-6.964629;-0.1215557;0.7249736
1375774783;41.53798;-6.966778;-0.1215932;0.7249746
1375774786;41.5382;-6.965208;-0.1215658;0.7249784
1375774788;41.53809;-6.967075;-0.1215984;0.7249764
1375774790;41.53831;-6.964762;-0.121558;0.7249802
1375774792;41.53836;-6.965925;-0.1215783;0.7249812
1375774794;41.53873;-6.966989;-0.1215969;0.7249877
1375774796;41.53888;-6.965364;-0.1215685;0.7249901
1375774797;41.53922;-6.966506;-0.1215885;0.7249962
1375774798;41.53971;-6.964297;-0.1215499;0.7250047
1375774800;41.54241;-6.972878;-0.1216997;0.7250519
1381719728;41.53047;-6.964736;-0.1215576;0.7248435
1381719734;41.53065;-6.965563;-0.121572;0.7248467
1381719760;41.53125;-6.966417;-0.1215869;0.724857
1381719761;41.53123;-6.965559;-0.121572;0.7248568
1381719763;41.53123;-6.964734;-0.1215575;0.7248568
1381719766;41.53124;-6.964026;-0.1215452;0.7248569
1381719775;41.53227;-6.974712;-0.1217317;0.7248749
1381719776;41.53244;-6.950089;-0.1213019;0.7248778
1381719778;41.53252;-6.944171;-0.1211987;0.7248793
1381719780;41.53261;-6.973697;-0.121714;0.7248808
1381719782;41.53276;-6.964702;-0.121557;0.7248835
1381719784;41.53278;-6.965529;-0.1215714;0.7248837
1381719792;41.53278;-6.966393;-0.1215865;0.7248838
1381719795;41.53287;-6.975513;-0.1217457;0.7248853
1381719797;41.53291;-6.972885;-0.1216998;0.7248859
1381719798;41.53303;-6.975123;-0.1217389;0.7248881
1381719800;41.53314;-6.967282;-0.121602;0.7248901
1381719802;41.53332;-6.971891;-0.1216825;0.7248932
1381719804;41.53335;-6.963983;-0.1215444;0.7248937
1381719806;41.53336;-6.963047;-0.1215281;0.7248939
1381719809;41.53341;-6.974184;-0.1217225;0.7248948
1381719811;41.53373;-6.965832;-0.1215767;0.7249002
1381719818;41.53376;-6.973398;-0.1217088;0.7249008
1381719820;41.53386;-6.966879;-0.121595;0.7249025
1381719822;41.53404;-6.965053;-0.1215631;0.7249057
1381719824;41.53412;-6.964678;-0.1215566;0.7249072
1381719827;41.53416;-6.97245;-0.1216922;0.7249079
1381719828;41.53414;-6.966145;-0.1215822;0.7249075
1381719829;41.53423;-6.967133;-0.1215994;0.724909
1381719830;41.53447;-6.968293;-0.1216196;0.7249132
1381719831;41.53457;-6.963269;-0.121532;0.724915
1381719832;41.53461;-6.971393;-0.1216738;0.7249158
1381719833;41.53468;-6.969064;-0.1216331;0.7249168
1381719834;41.53474;-6.966485;-0.1215881;0.7249179
1381719846;41.53527;-6.966797;-0.1215935;0.7249273
1381719847;41.53528;-6.964943;-0.1215612;0.7249274
1403389789;41.52538;-6.929964;-0.1209507;0.7247545
1403389825;41.52639;-6.929998;-0.1209513;0.7247723
1403389830;41.52647;-6.931252;-0.1209732;0.7247736
1403389833;41.52647;-6.93024;-0.1209555;0.7247736
1403389851;41.52677;-6.931924;-0.1209849;0.7247789
1403389964;41.53077;-6.965562;-0.121572;0.7248487
1403389966;41.53077;-6.96592;-0.1215782;0.7248487
1403389984;41.53124;-6.965911;-0.1215781;0.7248569
1403390039;41.53257;-6.943906;-0.121194;0.7248802
1403390072;41.53293;-6.955753;-0.1214008;0.7248864
1403390184;41.53416;-6.961092;-0.121494;0.7249079
1403390207;41.5344;-6.967475;-0.1216054;0.724912
1403390249;41.53459;-6.9596;-0.1214679;0.7249153
1403390289;41.53475;-6.960825;-0.1214893;0.7249181
1435220359;41.53952;-6.958428;-0.1214475;0.7250013
1435220360;41.53951;-6.960021;-0.1214753;0.7250012
1435220361;41.53956;-6.959297;-0.1214627;0.7250021
1435220362;41.53962;-6.957845;-0.1214373;0.7250031
1435220363;41.53979;-6.95745;-0.1214304;0.725006
1435220364;41.53996;-6.957032;-0.1214231;0.725009
1435220365;41.54013;-6.957858;-0.1214375;0.725012
1435220366;41.54032;-6.956111;-0.121407;0.7250153
1435220367;41.5404;-6.95823;-0.121444;0.7250168
1435220369;41.54082;-6.958331;-0.1214458;0.725024
1435220370;41.54124;-6.955056;-0.1213886;0.7250314
1435220371;41.54141;-6.958354;-0.1214462;0.7250344
1435220372;41.54168;-6.954647;-0.1213815;0.7250391
1435220373;41.54203;-6.954441;-0.1213779;0.7250451
1435220374;41.54222;-6.958054;-0.1214409;0.7250486
1435220375;41.54247;-6.958084;-0.1214415;0.7250528
1435220376;41.54265;-6.958231;-0.121444;0.7250561
1435220377;41.54277;-6.95387;-0.1213679;0.7250581
1435220378;41.5428;-6.958544;-0.1214495;0.7250586
1435220379;41.54289;-6.953703;-0.121365;0.7250602
1435220380;41.54293;-6.959369;-0.1214639;0.7250609
1435220384;41.54364;-6.959171;-0.1214605;0.7250732
1435220386;41.54409;-6.952332;-0.1213411;0.7250811
1435220388;41.54405;-6.958495;-0.1214486;0.7250805
1435220394;41.54632;-6.951011;-0.121318;0.7251201
1435220398;41.54753;-6.94906;-0.121284;0.7251413
1435220401;41.54825;-6.948192;-0.1212688;0.7251538
1435220406;41.54843;-6.9477;-0.1212602;0.7251568
1435220408;41.54857;-6.946538;-0.12124;0.7251593
1435220411;41.54881;-6.945888;-0.1212286;0.7251636
1435220412;41.54939;-6.944769;-0.1212091;0.7251737
1435220418;41.55008;-6.943773;-0.1211917;0.7251857
1435220419;41.55042;-6.943105;-0.1211801;0.7251915
1435220424;41.55087;-6.941609;-0.1211539;0.7251994
1463979791;41.53376;-6.955278;-0.1213925;0.7249009
1463979792;41.53476;-6.964565;-0.1215546;0.7249184
1463979793;41.53478;-6.970069;-0.1216507;0.7249187
1463979794;41.53481;-6.969735;-0.1216448;0.7249192
1463979795;41.53513;-6.968048;-0.1216154;0.7249247
1463979796;41.53518;-6.967416;-0.1216043;0.7249257
1463979797;41.5352;-6.968865;-0.1216296;0.7249259
1463979798;41.53545;-6.969648;-0.1216433;0.7249303
1463979799;41.53552;-6.965098;-0.1215639;0.7249315
1463979800;41.53555;-6.956808;-0.1214192;0.7249321
1463979802;41.53556;-6.966081;-0.1215811;0.7249323
1463979803;41.53569;-6.965329;-0.1215679;0.7249345
1463979804;41.53593;-6.965673;-0.1215739;0.7249388
1463979805;41.53594;-6.969745;-0.121645;0.7249389
1463979807;41.53622;-6.969107;-0.1216339;0.7249439
1463979810;41.53647;-6.96585;-0.121577;0.7249482
1463979811;41.53642;-6.969322;-0.1216376;0.7249473
1463979812;41.53645;-6.95882;-0.1214543;0.7249478
1463979813;41.53645;-6.957906;-0.1214384;0.7249479
1463979814;41.53657;-6.963884;-0.1215427;0.72495
1463979816;41.53671;-6.965929;-0.1215784;0.7249523
1463979817;41.53677;-6.958112;-0.121442;0.7249534
1463979818;41.53683;-6.957983;-0.1214397;0.7249545
1463979819;41.53687;-6.966335;-0.1215855;0.7249552
1463979821;41.53703;-6.967346;-0.1216031;0.7249579
1463979822;41.53706;-6.957094;-0.1214242;0.7249584
1463979823;41.53714;-6.968529;-0.1216238;0.7249598
1463979825;41.53721;-6.963921;-0.1215433;0.7249611
1463979826;41.53722;-6.954117;-0.1213722;0.7249613
1463979827;41.53721;-6.956086;-0.1214066;0.7249611
1463979828;41.53724;-6.964478;-0.1215531;0.7249616
1463979829;41.53728;-6.954781;-0.1213838;0.7249623
1463979830;41.5373;-6.963262;-0.1215318;0.7249627
1463979832;41.53729;-6.978195;-0.1217925;0.7249625
1463979833;41.5375;-6.97787;-0.1217868;0.7249662
1463979835;41.53771;-6.970498;-0.1216581;0.7249699
1463979836;41.53777;-6.969905;-0.1216478;0.7249708
1463979837;41.5378;-6.970609;-0.1216601;0.7249713
1463979838;41.53791;-6.969903;-0.1216478;0.7249734
1463979840;41.53792;-6.976127;-0.1217564;0.7249735
1463979842;41.53805;-6.968382;-0.1216212;0.7249758
1463979843;41.53806;-6.968414;-0.1216218;0.7249758
1463979844;41.53807;-6.968291;-0.1216196;0.7249762
1463979845;41.53807;-6.968471;-0.1216228;0.7249762
1463979846;41.53817;-6.968231;-0.1216186;0.7249778
1463979847;41.53817;-6.968527;-0.1216237;0.7249778
1463979848;41.53822;-6.968251;-0.1216189;0.7249786
1463979849;41.53825;-6.968468;-0.1216227;0.7249792
1463979851;41.53825;-6.968293;-0.1216197;0.7249792
1463979852;41.53827;-6.968382;-0.1216212;0.7249796
1463979854;41.53854;-6.974231;-0.1217233;0.7249843
1463979855;41.53886;-6.961003;-0.1214924;0.7249898
1463979856;41.53929;-6.96373;-0.12154;0.7249974
1463979857;41.5396;-6.963312;-0.1215327;0.7250029
1463979859;41.53978;-6.962903;-0.1215256;0.725006
